Text                     ,HR                       ,"Veloc, Vento",Pisc_scobert,Pisc_scobert_50m2,50m2_Ts_colect   ,PavCol_scobert,Pisc_ccobert_50m2
16.70625,67.9375,5.18125,11.82766459,14.84172161,17.70239827,11.89150702,16.77462504
16.6125,68.4375,5.33125,11.89821959,14.95030781,17.48111709,11.97013887,16.85324367
16.5125,68.9375,5.48125,11.94674538,14.98023054,25.31112197,12.02625324,16.85439664
16.36875,69.4375,5.5875,11.98849289,15.00232563,24.94679157,12.07473067,16.84778129
16.21875,69.9375,5.6875,12.00907512,14.9885063,20.92912678,12.10091657,16.80540913
15.98125,70.875,4.7375,12.02285511,14.97008949,19.89370899,12.11905144,16.76032593
15.73125,71.875,3.6375,12.02161698,14.93594858,15.73137129,12.12104033,16.70298777
15.4375,72.875,3.45625,12.0152932,14.89852287,15.4375,12.11369072,16.64558734
15.1375,73.875,3.40625,12.00685539,14.85956338,15.1375,12.10424558,16.58704836
14.79375,75.3125,3.53125,11.99659015,14.81888904,14.79375,12.0929759,16.52689478
14.44375,76.8125,3.68125,11.98466019,14.77621739,14.44375,12.08002951,16.46456471
14.09375,77.875,3.74375,11.97061753,14.73134499,14.09375,12.06496658,16.40000849
13.74375,78.875,3.79375,11.95408297,14.68412488,13.74375,12.04741571,16.34328705
13.35,80.3125,3.66875,11.93484938,14.63478672,13.35,12.02718441,16.3148829
12.95,81.8125,3.51875,11.91282609,14.58365887,12.95,12.00419613,16.28503598
12.55,83.3125,3.5875,11.88816022,14.53033446,12.55,11.97857944,16.25326111
12.15,84.8125,3.6875,11.86083648,14.47426726,12.15,11.95030125,16.2189288
11.79375,85.875,3.48125,11.83097457,14.41631487,11.79375,11.91950605,16.18309192
11.44375,86.875,3.23125,11.79891113,14.35752414,11.44375,11.88655439,16.14698592
11.575,87.4375,3.2,11.767137,14.29984176,11.575,11.8539189,16.11156013
11.775,87.9375,3.2,11.73661298,14.24173579,11.775,11.82247531,16.07287315
11.5375,88.4375,3.375,11.70214495,14.17379468,11.5375,11.78688518,16.01950586
11.2375,88.9375,3.575,11.66655112,14.10633392,11.2375,11.75022367,15.96835316
10.98125,89.875,3.29375,11.63307464,14.04739112,10.98125,11.71589792,15.93045037
10.73125,90.875,2.94375,11.59866781,13.98916589,10.73125,11.68069673,15.89374003
10.525,91.875,2.8125,11.56347289,13.93128614,10.525,11.64474512,15.85765422
10.325,92.875,2.7125,11.52752067,13.8732773,10.325,11.60805686,15.82152857
10.16875,93.4375,3.18125,11.49010169,13.81317598,10.16875,11.56988027,15.78310233
10.01875,93.9375,3.73125,11.4504204,13.74901715,10.01875,11.52938022,15.74003467
9.9125,94.4375,3.93125,11.40915882,13.68230286,9.9125,11.48726635,15.69390718
9.8125,94.9375,4.08125,11.36705784,13.61453298,9.8125,11.44430515,15.64635213
9.75625,95,4.23125,11.32428003,13.54582331,9.75625,11.40065975,15.59749958
9.70625,95,4.38125,11.28087156,13.47630238,9.70625,11.35637692,15.5474914
9.875,94.5625,4.09375,11.23862464,13.40870324,9.875,11.31327791,15.49905582
10.075,94.0625,3.74375,11.19931248,13.34554785,10.075,11.27316381,15.45475601
10.5375,92.25,3.7,11.16604223,13.31955748,16.39827623,11.23912064,15.44372711
11.0375,90.25,3.7,11.16157605,13.39125227,17.88378944,11.23388964,15.50653332
11.75625,87.8125,4.18125,11.17786629,13.49030739,18.57287481,11.24939258,15.57806083
12.50625,85.3125,4.73125,11.23830349,13.6855563,20.75238136,11.30899068,15.74423753
13.3,82.375,4.23125,11.30310671,13.87463467,20.45898056,11.37296889,15.90470284
14.1,79.375,3.58125,11.40340337,14.14046449,22.54702472,11.47136769,16.14431571
14.85625,76.8125,4.025,11.50590961,14.40432743,22.51365954,11.57361243,16.38223362
15.60625,74.3125,4.625,11.63415056,14.7079402,23.44215934,11.70489468,16.65815655
16.1375,72.25,4.35,11.76325789,15.00723083,23.36774786,11.83964793,16.9296553
16.6375,70.25,3.95,11.89646304,15.31485899,23.80136284,11.98073562,17.21096279
16.875,69.125,3.9875,12.02508791,15.60449338,23.26320737,12.11914728,17.47493379
17.075,68.125,4.0875,12.14359832,15.85896037,22.58352203,12.248786,17.70362113
17.05625,68,4.40625,12.25599164,16.09517136,22.15280777,12.37314947,17.91358242
17.00625,68,4.75625,12.34672122,16.26176826,20.59607553,12.47608376,18.05314052
16.9125,68,4.93125,12.4293602,16.41189913,20.263621,12.57063716,18.17581376
16.8125,68,5.08125,12.48318945,16.46503807,26.34521336,12.63560428,18.20199049
16.66875,68,4.00625,12.52494909,16.50832269,25.80359771,12.6874339,18.22026602
16.51875,68,2.75625,12.53403284,16.48535627,22.76498196,12.70540762,18.17681093
16.325,68.4375,3.825,12.53830553,16.4576409,21.62895508,12.71680706,18.12865558
16.125,68.9375,5.225,12.53538249,16.40530736,16.12685365,12.71889221,18.05218539
15.88125,69.4375,4.48125,12.52970126,16.34870487,15.88125,12.71089562,17.97246644
15.63125,69.9375,3.43125,12.51861484,16.29373508,15.63125,12.6978161,17.89754609
15.3375,70.875,3.3875,12.50434919,16.23902158,15.3375,12.68171361,17.82444378
15.0375,71.875,3.4875,12.48850823,16.18259239,15.0375,12.66402718,17.74959722
14.7375,72.875,2.8,12.47024478,16.12634498,14.7375,12.64403645,17.67611998
14.4375,73.875,2,12.44922809,16.07271316,14.4375,12.62153838,17.61817782
14.1375,74.4375,2.81875,12.42667068,16.01709097,14.1375,12.59747737,17.59100462
13.8375,74.9375,3.86875,12.40291476,15.95432723,13.8375,12.57194144,17.55712767
13.49375,75.875,3.9125,12.3770582,15.88721037,13.49375,12.54419837,17.51905934
13.14375,76.875,3.8125,12.34866679,15.81864395,13.14375,12.51396866,17.47969327
12.79375,77.875,3.66875,12.31783898,15.74884189,12.79375,12.48135629,17.43926424
12.44375,78.875,3.51875,12.28469966,15.67804037,12.44375,12.44649143,17.39803046
11.65625,81.1875,3.2375,12.24760103,15.60497612,11.65625,12.40774432,17.35526956
10.80625,83.6875,2.9375,12.20352538,15.52440867,10.80625,12.36199086,17.30486598
10.56875,84.4375,3.425,12.15070679,15.42698813,10.56875,12.30710798,17.23386484
10.41875,84.9375,4.025,12.09544129,15.32460817,10.41875,12.24965995,17.15741892
10.26875,85.4375,3.4875,12.0462891,15.23939425,10.26875,12.19884723,17.1035213
10.11875,85.9375,2.7875,11.99897539,15.1600836,10.11875,12.15006103,17.05545137
9.96875,86,2.83125,11.951886,15.08279516,9.96875,12.10158165,17.00938675
9.81875,86,2.98125,11.90321558,15.00348654,9.81875,12.05149946,16.96135505
9.7125,86,3.0875,11.85326016,14.92260713,9.7125,12.00011764,16.91171049
9.6125,86,3.1875,11.80233062,14.84061275,9.6125,11.94775378,16.86082055
9.55625,86,3.06875,11.75123575,14.7588796,9.55625,11.89524612,16.81002142
9.50625,86,2.91875,11.70066179,14.67875979,9.50625,11.84330918,16.76064739
9.5,85.5625,3.425,11.64909014,14.59690011,9.5,11.7903383,16.70921105
9.5,85.0625,4.025,11.59513247,14.51019377,9.5,11.73486463,16.65233816
9.5875,84.5625,4.0125,11.5407741,14.42239719,9.5875,11.67895466,16.59376457
9.6875,84.0625,3.9125,11.48791932,14.33699733,9.6875,11.62458853,16.53708331
9.9625,82.6875,4.25,11.43898543,14.28493788,17.27781812,11.57413022,16.50969453
10.2625,81.1875,4.65,11.41627297,14.32450146,18.72522087,11.54982938,16.5462186
10.69375,79.25,4.48125,11.41254483,14.39102452,19.39636139,11.54451696,16.58104927
11.14375,77.25,4.23125,11.45038995,14.55355311,21.50825091,11.58084574,16.7131568
11.6375,75.25,4.76875,11.48962058,14.70583885,21.18312366,11.61853686,16.83465362
12.1375,73.25,5.41875,11.56309065,14.92732089,23.21552044,11.69035829,17.02347135
12.55,71.6875,5.5875,11.63667603,15.14234639,23.12797509,11.76085033,17.20495118
12.95,70.1875,5.6875,11.73156719,15.39446317,23.99517957,11.856944,17.4235838
13.2625,69.125,5.65625,11.82524227,15.6403027,23.86444695,11.95440848,17.63623584
13.5625,68.125,5.60625,11.92431963,15.89381232,24.23930991,12.05942307,17.85709406
13.6875,68,5.99375,12.0194492,16.12739371,23.62915831,12.16226042,18.05777379
13.7875,68,6.44375,12.10443336,16.32314834,22.88143248,12.25612404,18.21966652
13.8,68,5.93125,12.18238283,16.50144542,22.39243801,12.34376859,18.36487045
13.8,68,5.28125,12.23722365,16.61551621,20.79495639,12.40872067,18.44825439
13.75625,68.4375,5.2,12.28373633,16.71682169,20.41672303,12.46520703,18.52027248
13.70625,68.9375,5.2,12.30228199,16.72441692,26.10319337,12.49302831,18.49959368
13.6125,69.875,5.2875,12.31289092,16.71917107,18.10613073,12.51174773,18.46638023
13.5125,70.875,5.3875,12.29758959,16.64743766,16.86450085,12.50304527,18.36743331
13.4125,71.4375,5.70625,12.27839404,16.57103828,16.7372963,12.48863913,18.26332723
13.3125,71.9375,6.05625,12.24805092,16.47736026,13.31800079,12.46127676,18.14295086
13.16875,72.875,5.1375,12.21585704,16.38527851,13.16875,12.42619359,18.02564834
13.01875,73.875,4.0375,12.18338863,16.30094677,13.01875,12.39122543,17.91944561
12.825,74.875,4.46875,12.15042214,16.21826486,12.825,12.35586211,17.81583045
12.625,75.875,5.11875,12.11630884,16.13097051,12.625,12.31917837,17.70623178
12.46875,76.875,5.2875,12.0813162,16.0412644,12.46875,12.28153517,17.59363931
12.31875,77.875,5.3875,12.04585436,15.95130606,12.31875,12.24342958,17.49503835
12.125,78.875,4.7,12.00997925,15.86383491,12.125,12.20505122,17.44087708
11.925,79.875,3.9,11.97396196,15.78176041,11.925,12.16680098,17.39155587
11.725,80.875,4.01875,11.93740227,15.70140175,11.725,12.12811715,17.34342969
11.525,81.875,4.26875,11.89960285,15.61887851,11.525,12.08814549,17.29261362
11.325,82.4375,4.475,11.86029393,15.5341536,11.325,12.04662621,17.23918896
11.125,82.9375,4.675,11.81925759,15.44719143,11.125,12.00335092,17.1832472
11.31875,83,2.6441875,11.78112485,15.36996385,11.31875,11.96331414,17.13639526
11.56875,83,0.2946875,11.74880197,15.31099473,11.56875,11.92969351,17.10426671
11.5125,83.4375,0.001,11.71756934,15.25574665,11.5125,11.89726837,17.06698224
11.4125,83.9375,0.001,11.68632481,15.20063874,11.4125,11.86483967,17.02974891
11.3125,84.4375,0.001,11.66025408,15.16181154,11.3125,11.83814877,17.01447146
11.2125,84.9375,0.001,11.63399319,15.12284518,11.2125,11.81127024,16.99908106
11.1125,85.4375,0.001,11.60750799,15.08371942,11.1125,11.78416992,16.98357274
11.0125,85.9375,0.001,11.58074951,15.04441575,11.0125,11.75679886,16.96794194
10.9125,86.4375,0.001,11.55374119,15.00491761,10.9125,11.72918047,16.95218457
10.8125,86.9375,0.001,11.52646893,14.96521067,10.8125,11.70130065,16.93629712
10.8,87.4375,0.001,11.49913109,14.92546393,10.8,11.67335775,16.92035531
10.8,87.9375,0.001,11.47186619,14.88584821,10.8,11.64549027,16.90443536
10.75625,88.4375,0.001,11.44460041,14.84626512,10.75625,11.61762438,16.88849607
10.70625,88.9375,0.001,11.41722127,14.80661937,10.70625,11.5896476,16.872497
10.7875,89,0.001,11.38988123,14.76711214,10.7875,11.56171236,16.85653863
10.8875,89,0.001,11.36282281,14.7279472,10.8875,11.5340612,16.84072216
11.11875,88.5625,0.001,11.33880861,14.72150979,17.73844527,11.50945657,16.85417335
11.36875,88.0625,0.001,11.34059603,14.80908199,19.23111283,11.51065542,16.94078079
11.6625,87.125,0.001,11.35063464,14.88728734,19.1304212,11.52010751,17.00816103
11.9625,86.125,0.001,11.39480998,15.05821405,21.36649147,11.56369775,17.16829501
12.35,85.125,0.001,11.43538854,15.19455295,20.22010184,11.60369279,17.29386406
12.75,84.125,0.001,11.50220222,15.40511356,22.39451141,11.66992404,17.49367689
13.0625,83.125,0.001,11.56745846,15.59041297,21.30084151,11.73459907,17.66824211
13.3625,82.125,0.001,11.64820038,15.81632102,22.53422145,11.8140227,17.88343025
13.61875,81.125,0.001,11.72666655,16.02469294,21.84743515,11.89484114,18.08109211
13.86875,80.125,0.001,11.80856498,16.2391629,22.15205086,11.98113004,18.28486414
13.94375,80,0.001,11.8866779,16.43925594,21.68016439,12.06539523,18.47427137
13.99375,80,0.001,11.9563375,16.61311756,21.14817888,12.14253509,18.63746373
14,80,0.001,12.02067095,16.77430082,20.80947369,12.21529095,18.78799849
14,80,0.001,12.06738914,16.88542033,19.69687232,12.27090526,18.88849642
13.95625,80,0.001,12.10789319,16.98559866,19.44520415,12.32033567,18.97808728
13.90625,80,0.001,12.12619454,17.00779899,25.10618661,12.34716707,18.98688025
13.85625,80,0.001,12.1382183,17.02278815,24.72033412,12.36691714,18.99261228
13.80625,80,0.001,12.12953289,17.00166523,19.01806946,12.36484766,18.9622772
13.7125,80.4375,0.001,12.11779452,16.97634662,17.929215,12.35836268,18.92779528
13.6125,80.9375,0.001,12.09719628,16.93768013,13.62153151,12.34165138,18.88122197
13.5125,81.4375,0.001,12.07536655,16.89787395,13.5125,12.31896337,18.83354992
13.4125,81.9375,0.001,12.05357281,16.85818836,13.4125,12.29631482,18.78603925
13.26875,82.4375,0.001,12.03174432,16.81852764,13.26875,12.27363496,18.73859395
13.11875,82.9375,0.001,12.00976661,16.77879368,13.11875,12.25080932,18.69111564
12.96875,83.4375,0.001,11.98763183,16.73898044,12.96875,12.22783003,18.64359807
12.81875,83.9375,0.001,11.96533219,16.69907909,12.81875,12.2046893,18.60398732
12.66875,84,0.001,11.94279243,16.65899919,12.66875,12.18131183,18.58811534
12.51875,84,0.001,11.91991044,16.61865019,12.51875,12.15759554,18.5720635
12.36875,84.4375,0.001,11.896736,16.57809708,12.36875,12.13359018,18.55584813
12.21875,84.9375,0.001,11.87334291,16.5374006,12.21875,12.10936952,18.53948454
12.06875,85,0.001,11.84961426,16.49646501,12.06875,12.08481668,18.52294895
11.91875,85,0.001,11.82546459,16.45519558,11.91875,12.05984617,18.50621772
12.1625,85.4375,1.7943125,11.79937148,16.3991775,12.1625,12.03232789,18.47844306
12.4625,85.9375,3.8438125,11.77356577,16.32301399,12.4625,12.00409663,18.42760161
12.36875,86,4.1,11.74487627,16.22646615,12.36875,11.97210262,18.34972596
12.21875,86,4.1,11.71489691,16.12972073,12.21875,11.93886788,18.2716154
12.06875,86,3.6625,11.6889768,16.05351204,12.06875,11.9105201,18.22098165
11.91875,86,3.1625,11.66184625,15.98023125,11.91875,11.8811621,18.17381516
11.8125,86.4375,2.8375,11.63404879,15.90965139,11.8125,11.85129987,18.12957972
11.7125,86.9375,2.5375,11.60601482,15.84144459,11.7125,11.82132682,18.08767224
11.6125,87.4375,2.71875,11.57756238,15.77342343,11.6125,11.79096268,18.04574085
11.5125,87.9375,2.96875,11.54845441,15.70341941,11.5125,11.75987542,18.00140257
11.45625,88,3.175,11.51874762,15.63173059,11.45625,11.7281334,17.95497011
11.40625,88,3.375,11.48851712,15.55865879,11.40625,11.69582273,17.90677169
11.4,88,3.53125,11.45807462,15.48468361,11.4,11.66326551,17.85719489
11.4,88,3.68125,11.42765409,15.41028722,11.4,11.63070554,17.8066361
11.4875,87.5625,3.30625,11.39778644,15.33796022,11.4875,11.59876964,17.75791142
11.5875,87.0625,2.85625,11.36894402,15.27003249,11.5875,11.56802352,17.71370661
11.81875,86.125,2.93125,11.34267832,15.21381813,16.4564596,11.53992085,17.67913325
12.06875,85.125,3.08125,11.33815591,15.24682547,19.16266764,11.53353192,17.69792418
12.45,83.6875,3.0125,11.32801947,15.20384034,15.81092672,11.52153946,17.62697993
12.85,82.1875,2.9125,11.33328339,15.1856941,16.56025004,11.52499585,17.58164583
13.25,80.6875,3.03125,11.33937583,15.16521967,16.16000287,11.52928983,17.53420559
13.65,79.1875,3.18125,11.35792023,15.16140072,16.54969672,11.54600711,17.50313262
14.05,77.6875,3.375,11.378482,15.15803521,16.44916947,11.56470682,17.47213984
14.45,76.1875,3.575,11.40791181,15.16545609,16.68130301,11.59223386,17.45148731
14.71875,75.5625,4.125,11.43984249,15.17255041,16.59750045,11.62216614,17.42933102
14.96875,75.0625,4.725,11.4771126,15.1823696,16.64808958,11.65729159,17.40806539
15.0875,74.5625,4.8875,11.51536576,15.19062212,16.55339254,11.69332875,17.38441168
15.1875,74.0625,4.9875,11.55108763,15.19463771,16.43183989,11.72683358,17.35663463
15.2,74.4375,4.65,11.58442335,15.19644821,16.32259248,11.75801778,17.32764182
15.2,74.9375,4.25,11.60969751,15.18976075,16.07446199,11.78127011,17.29197523
15.15625,75.4375,4.1125,11.63167887,15.18042668,15.95540748,11.80131738,17.25492526
15.10625,75.9375,4.0125,11.64467074,15.15926136,15.64832761,11.81242219,17.20676681
15.0125,76.4375,4.13125,11.65497175,15.13452493,15.51865537,11.82085026,17.15532692
14.9125,76.9375,4.28125,11.65721504,15.09707363,16.872499,11.82120329,17.09085153
14.8125,77.4375,4.125,11.65755572,15.0568478,16.25433583,11.8196815,17.02554981
14.7125,77.9375,3.925,11.65337455,15.01366309,14.71820437,11.81370871,16.95827885
14.6125,78.4375,3.76875,11.64767045,14.97036237,14.6125,11.80627622,16.89177682
14.5125,78.9375,3.61875,11.64107426,14.92740542,14.5125,11.79800732,16.82640163
14.36875,79.4375,3.6875,11.6337591,14.8842588,14.36875,11.78904347,16.76120697
14.21875,79.9375,3.7875,11.62580432,14.84036622,14.21875,11.77943359,16.69524295
14.025,80.875,3.84375,11.61704836,14.79570452,14.025,11.76902272,16.62857125
13.825,81.875,3.89375,11.60732564,14.75024616,13.825,11.75765157,16.57109022
13.66875,82.4375,3.76875,11.59645069,14.70431027,13.66875,11.74515806,16.54270911
13.51875,82.9375,3.61875,11.58430675,14.65825316,13.51875,11.7314479,16.51426481
13.325,83.875,3.29375,11.57068744,14.61235043,13.325,11.7163366,16.4861214
13.125,84.875,2.94375,11.55547599,14.56693729,13.125,11.69972904,16.45870987
12.96875,85.875,2.85625,11.53927352,14.52181428,12.96875,11.68219025,16.43159059
12.81875,86.875,2.80625,11.52252911,14.47669036,12.81875,11.66413389,16.40423393
12.5375,87.875,2.84375,11.50455147,14.43064897,12.5375,11.6448569,16.37598205
12.2375,88.875,2.89375,11.48351155,14.37932573,12.2375,11.62241008,16.34118739
11.9375,90.3125,2.8125,11.45726763,14.31652999,11.9375,11.59445687,16.29053938
11.6375,91.8125,2.7125,11.42952937,14.25319899,11.6375,11.56505313,16.23953428
11.38125,92.875,2.65625,11.40481598,14.20246409,11.38125,11.53913178,16.20755534
11.13125,93.875,2.60625,11.37865988,14.15078169,11.13125,11.51179007,16.17490189
10.925,94.4375,2.775,11.35102021,14.09753174,10.925,11.48295996,16.14083196
10.725,94.9375,2.975,11.32178224,14.04204875,10.725,11.4525008,16.1045424
10.56875,95.875,2.5625,11.2917405,13.9867073,10.56875,11.42128144,16.06866213
10.41875,96.875,2.0625,11.26183986,13.93400572,10.41875,11.39031992,16.03596112
10.35625,97.4375,3.00625,11.23114478,13.87925363,10.35625,11.35850575,16.00060478
10.30625,97.9375,4.15625,11.19866157,13.81805232,10.30625,11.32468337,15.95679001
10.25625,98,4.3875,11.16502314,13.75353009,10.25625,11.2896006,15.90842184
10.20625,98,4.4875,11.13086253,13.68850156,10.20625,11.25399453,15.85929352
10.375,97.5625,4.15,11.09780541,13.62558803,10.375,11.21953764,15.81207999
10.575,97.0625,3.75,11.06730569,13.56718484,10.575,11.18772896,15.76927333
10.99375,95.6875,4.3125,11.04270405,13.54779592,16.58984697,11.16180577,15.7606893
11.44375,94.1875,5.0125,11.04739345,13.62007294,18.08804104,11.16506276,15.81824789
12.1125,92.25,4.575,11.076381,13.73274091,19.08959672,11.19262587,15.89925245
12.8125,90.25,3.975,11.14749882,13.93806095,20.9940558,11.26243962,16.07534066
13.6,87.375,3.68125,11.22497348,14.14638628,21.07036416,11.33869719,16.25617675
14.4,84.375,3.43125,11.34009948,14.43439204,23.26133137,11.45165636,16.51777952
15.1125,82.25,4.0125,11.4578734,14.71704816,22.84825424,11.56933296,16.77342438
15.8125,80.25,4.7125,11.6035495,15.04407951,24.2224614,11.71831634,17.07127107
16.3375,78.25,4.275,11.74954516,15.37035302,24.32504087,11.87039224,17.36840908
16.8375,76.25,3.675,11.8985228,15.70556414,24.80152129,12.02789525,17.67667043
17.03125,75.5625,4.34375,12.04394625,16.02134015,24.25125225,12.18382879,17.96525453
17.18125,75.0625,5.19375,12.18329795,16.3003862,23.56348694,12.33492419,18.21458622
17.2,75,5.65,12.31852338,16.55901599,23.10298337,12.48262164,18.44185195
17.2,75,6.05,12.43173212,16.74523321,21.48588057,12.60845529,18.59586806
17.1125,75.4375,6.05625,12.53606158,16.91334485,21.11890326,12.72505968,18.73169897
17.0125,75.9375,6.00625,12.6091648,16.99205724,19.11480207,12.8096339,18.77875692
16.86875,76.4375,5.65,12.67080703,17.04526671,25.96393069,12.88153015,18.80204196
16.71875,76.9375,5.25,12.70121482,17.02511669,24.12124594,12.92070067,18.75416198
16.525,77.4375,5.33125,12.72475907,16.99937144,22.61498697,12.95116736,18.70161926
16.325,77.9375,5.48125,12.73483571,16.95021424,16.35562359,12.96626755,18.62548456
16.08125,78.875,5.325,12.74076595,16.89674648,16.08125,12.9690792,18.54674892
15.83125,79.875,5.125,12.74370276,16.84244014,15.83125,12.96900794,18.4681269
15.58125,80.4375,4.96875,12.7436271,16.78705785,15.58125,12.96602341,18.38928602
15.33125,80.9375,4.81875,12.74051247,16.73036448,15.33125,12.96008824,18.30990073
15.0375,82.3125,4.40625,12.73428046,16.6731784,15.0375,12.95117238,18.23115551
14.7375,83.8125,3.95625,12.72497386,16.61641429,14.7375,12.93936571,18.16501064
14.39375,84.875,4.03125,12.71294446,16.55846946,14.39375,12.92491567,18.1304366
14.04375,85.875,4.18125,12.69824782,16.49751801,14.04375,12.90777707,18.09310788
13.7375,86.875,4.06875,12.68092106,16.4345359,13.7375,12.88803741,18.05397174
13.4375,87.875,3.91875,12.66116148,16.37061263,13.4375,12.86594208,18.01410416
13.1375,88.875,3.4625,12.63905427,16.30684705,13.1375,12.84163095,17.97471698
